2530	formação ministrada por uma universidade suíça em razão de
2531	diferenças substanciais constatadas no conteúdo e/ou na
2532	maneira de obtenção.
2535	Atestado de admissão
2536	Quando um atestado de admissão no curso pretendido na UNIGE é
2537	exigido, trata-se de obter um atestado de uma vaga de estudos em uma
2538	universidade (reconhecida pela UNIGE) no país onde o título de ensino secundário
2539	superior foi obtido. Somente um atestado com uma admissão para o
2540	mesmo ano de candidatura que na UNIGE é aceito. O atestado para
2541	estudos a distância não pode ser considerado.
2542	Ex.: Um(a) candidato(a) que se candidata a um Bacharelado universitário em
2543	matemática
2544	deverá fornecer, se o atestado de admissão lhe for
2545	solicitado, um atestado de admissão em um Bacharelado
2546	universitário em
2547	de uma universidade reconhecida pela
2548	UNIGE no país no qual obteve seu título de ensino secundário
2549	superior.
2550	Em caso de candidatura em vários programas, são exigidos tantos atestados
2551	de admissão no curso pretendido na UNIGE, de uma universidade e de um
2552	programa reconhecidos pela UNIGE no país onde o título secundário foi
2553	obtido, quanto o número de programas.
2555	Particularidades por faculdade
2556	Bacharelado universitário em comunicação multilíngue
2557	(Faculdade de Tradução e Interpretação): esse atestado não é exigido
2558	salvo nos casos em que, segundo as condições de matrícula, ele substitui
2559	uma média não obtida (ex.: Alemanha).
2560	Para os bacharelados universitários a seguir, são aceitas disciplinas próximas das
2561	do bacharelado universitário pretendido:
2562	Bacharelado universitário em teologia
2563	(Faculdade de
2564	Teologia): atestado de admissão em um curso de
2565	teologia ou de ciências humanas.
2566	Bacharelado universitário em relações internacionais
2568	 (Global Studies Institute): atestado de admissão
2569	em um dos seguintes cursos:
2570	Relações internacionais
2571	Direito
2572	História
2573	Ciência política
2574	Economia
2575	Sociologia
2576	Geografia
2577	Nota bene
2578	: considerando o caráter interdisciplinar da
2579	formação, um atestado de admissão em qualquer outro curso
2580	de estudos/programa
2581	reconhecido pela UNIGE
2582	no país onde o título
2583	de ensino secundário superior foi obtido também será aceito.
2585	10 Formações abertas no semestre de primavera de 2027
2586	Sujeito a alterações.
2587	Nota bene
2588	: as candidaturas em doutorado, salvo exceção, são possíveis
2589	durante todo o ano.
2590	10.1 Faculdade de Ciências
2591	Certificado complementar em informática
2592	Mestrado universitário em arqueologia pré-histórica
2593	Mestrado universitário em bioquímica
2594	Mestrado universitário em química
2595	Mestrado universitário em matemática
2596	Mestrado universitário em matemática, informática e
2597	ciências digitais
2598	MAS em microbiologia
2599	10.2 Faculdade de Medicina
2600	Nenhuma formação aberta.
2601	10.3 Faculdade de Letras
2602	Certificado de especialização em humanidades digitais
2603	Certificado de especialização em linguística
2604	Mestrado universitário em letras (90 créditos ECTS) nas
2605	disciplinas a seguir:
2606	Estudos chineses
2607	Francês língua estrangeira
2608	História da arte
2609	História geral
2610	História transnacional
2611	Língua e literatura inglesas
2612	Língua e literatura francesas
2613	Língua e literatura gregas
2614	Língua, literatura e civilização alemãs
2615	Língua, literatura e cultura hispânicas
2616	Literatura comparada
2617	Musicologia
2618	Filosofia
2619	Estudos medievais (pluridisciplinar)
2620	Mestrados universitários com especialização (120 créditos ECTS)
2621	nas disciplinas a seguir:
2622	Estudos do Leste Asiático
2623	Literatura alemã
2624	Mestrado universitário em etnomusicologia
2625	10.4 Escola de Língua e Civilização Francesas
2626	10.5 Faculdade de Ciências da Sociedade
2627	Certificado complementar em geomática (30 créditos ECTS)
2629	10.6 Faculdade de Economia e Gestão
2630	Certificado complementar em estatística aplicada (30 créditos
2631	ECTS)
2632	10.7 Faculdade de Direito
2633	Mestrados universitários e Mestrados universitários bilíngues (90
2634	créditos ECTS)
2635	Direito civil e penal
2636	Direito econômico
2637	Direito internacional e europeu
2638	Direito público
2639	Certificado de especialização em advocacia – ECAV (20
2640	créditos ECTS)
2641	10.8 Faculdade de Teologia
2642	Bacharelado universitário em teologia a distância (somente os
2643	candidatos não sujeitos ao ECUS podem iniciar estudos
2644	no semestre de primavera. Caso contrário, somente uma candidatura no
2645	semestre de outono é possível)
2646	Certificado complementar em teologia (30 créditos ECTS)
2647	Certificado de especialização em teologia (30 créditos ECTS)
2648	Mestrado universitário em teologia (conjunto com a UNIL)
2649	10.9 Faculdade de Psicologia e Ciências da Educação
2650	Certificado complementar em educação especial (30 créditos
2651	Certificado complementar em educação, orientação generalista
2652	(30 créditos ECTS)
2653	Certificado complementar em formação de adultos (30 créditos
2654	Certificado complementar em psicologia geral (30 créditos
2655	Mestrado universitário (90 créditos ECTS)
2656	Ciências da educação – análise e intervenção nos
2657	sistemas educativos
2658	Mestrado universitário (120 créditos ECTS)
2659	Ciências da educação – formação de adultos
2660	Ciências da educação – abordagens psicoeducativas
2661	e situações de deficiência
2662	10.10 Faculdade de Tradução e Interpretação
2663	10.11 Centro Interfacultativo dos Direitos da Criança
2666	10.13 Instituto universitário de formação de docentes
2667	Mestrado universitário em ensino primário (MAEP)
2668	10.14 Instituto de Ciências do Meio Ambiente
2670	11 Serviço de Matrículas: contato
2671	Site:
2673	Telefone:
2674	De segunda a sexta-feira, das 10h30 às 13h:
2676	Endereço:
2677	Universidade de Genebra
2679	Serviço de Matrículas
2681	CH – 1211 Genebra 4
2682	Recepção:
2685	 andar
2686	1204 Genebra
