1653	está
1654	disponível
1655	no
1656
1658	 após definir o perfil
1659	utilizando os seis filtros. Se essa inscrição não for feita dentro do prazo, ou
1660	se for indeferida, nenhum prosseguimento será dado a um pedido de
1661	matrícula apresentado para a formação pretendida.
1663	estrado universitário em medicina
1664	dentária ou humana
1666	 (ver parte 7.2.1.3.1)
1667	estabelecidos por essa instância. Caso contrário, nenhum prosseguimento será dado ao
1668	pedido de matrícula. Os comprovantes relativos às
1669	condições
1670	específicas de admissão
1671	 (ver partes 4.1.1 e 4.1.2) devem ser carregados na
1672	plataforma de inscrição nos estudos de medicina. A lista dos
1673	documentos solicitados está disponível para consulta no site
1676	 após definir o perfil utilizando os seis filtros. Se essa
1677	inscrição não for feita dentro do prazo, ou se for indeferida, nenhum prosseguimento
1678	será dado a um pedido de matrícula apresentado para a
1679	formação pretendida.
1681	 doutorado
1682	Encontrar um(a) professor(a) disposto(a) a ser seu/sua orientador(a)
1683	de tese que supervisionará seu trabalho;
1684	com quem o(a) candidato(a) deseja trabalhar, que indicará se
1685	há uma vaga de doutorando(a)/assistente ou se pode encaminhá-lo(a)
1686	a um(a) colega;
1687	Solicitar ao orientador de tese (que deve ser Professor da
1688	Faculdade de Medicina de Genebra, ou
1690	, Encarregado de
1692	curso ou de ensino com a coorientação de um professor),
1693	um atestado de orientação de tese assinado, indicando o título
1694	da tese em francês e a data de início da tese
1696	e anexar, adicionalmente, o atestado assinado.
1698	mestrado universitário de estudos
1699	avançados
1700	Antes de qualquer providência de pedido de matrícula, a candidata ou o
1701	candidato deve entrar em contato com a
1702	Secretaria de Estudantes da
1703	Faculdade de Medicina
1707	Faculdade de Letras
1709	de tese;
1710	Contatar o conselheiro acadêmico responsável pelos estudos de
1711	pós-graduação, Sr. Olivier Frutiger (Olivier.Frutiger@unige.ch);
1712	Preparar um dossiê completo para entregar-lhe diretamente,
1713	contendo:
1714	Curriculum vitae;
1715	Cópia dos diplomas;
1716	Históricos de notas de exames com a tradução para o
1717	francês, salvo se forem redigidos em francês, inglês,
1718	alemão, italiano, espanhol ou português;
1719	Título da dissertação de mestrado;
1720	Projeto de tese de duas a três páginas, aprovado pelo
1721	orientador previsto da tese;
1722	Resumo em francês de cerca de 10 linhas do projeto de
1723	tese;
1727	Se a candidatura for aceita, seguir o
1728	procedimento de
1729	matrícula
1730	 (ver parte 5) e anexar a carta do Vice-decano ou da
1731	Vice-decana ao pedido de matrícula.
1733	Faculdade de Ciências da Sociedade
1735	Encontrar um(a) professor(a) disposto(a) a ser seu orientador
1736	de tese e que supervisionará assim seu trabalho. Para isso,
1737	consultar o site da
1738	Faculdade
1739	Seguir o
1740	 (ver parte 5) e anexar,
1741	adicionalmente, a carta do orientador de tese.
1743	Faculdade de Economia e Gestão
1745	ATENÇÃO
1747	 alguns doutorados da faculdade têm prazos de inscrição
1748	específicos (ex.: 28 de fevereiro). Informar-se junto ao doutorado em questão.
1749	Apresentar um dossiê de candidatura à Faculdade; ele será então
1750	submetido ao Comitê científico do doutorado pretendido. Para mais
1751	informações, consultar o
1752	site da faculdade
1754	Em caso de aceitação, e a partir do recebimento da carta de admissão
1755	como doutorando, seguir o
1756	parte 5) e anexar, adicionalmente, a carta de admissão do decano.
1760	Faculdade de Direito
1762	Preparar um projeto de tese de cerca de dez páginas e uma
1763	bibliografia;
1764	Encontrar um(a) professor(a) que possa orientar sua tese;
1765	 (ver parte 5).
1766	OBS.
1767	 Se a candidata ou o candidato tiver um contrato de assistente na Faculdade
1768	e ainda não tiver feito seu pedido de matrícula: seguir o
1769	procedimento de
1770	matrícula
1772	Faculdade de Teologia
1774	Certificado complementar de estudos
1775	Além do procedimento de matrícula, uma inscrição no Certificado
1776	complementar ou no MAS em estudos ecumênicos
1778	 do instituto
1779	ecumênico de Bossey deve ser realizada junto ao Instituto dentro dos
1780	prazos
1781	estabelecidos
1782	 (ver parte 7.2.1.3.2).
1784	Encontrar um(a) professor(a) da Faculdade de Teologia que possa
1785	se interessar por seu domínio de pesquisa e disposto a ser
1786	seu/sua orientador(a) de tese;
1787	Contatá-lo(a) anexando um projeto de tese preliminar (entre
1788	uma e três páginas), um curriculum vitae e uma carta de
1789	motivação;
1791	Se o projeto de pesquisa for de seu interesse, solicitar-lhe um
1792	atestado por escrito indicando que concorda em orientar sua
1793	adicionalmente, o atestado de orientação de tese.
1795	Faculdade de Psicologia e Ciências da Educação
1797	Mestrado universitário em fonoaudiologia
1798	Siga o procedimento descrito no
1799	site da Faculdade
1802	Encontrar um(a) professor(a) que aceite acompanhar o(a) candidato(a)
1803	como orientador(a) de tese. Consultar os grupos de
1804	pesquisa no
1805	site da FPSE
1807	 (ver parte 5):
1808	Indicar o(a) orientador(a) de tese previsto(a) na
1809	carta de motivação a anexar à candidatura.
1811	Faculdade de Tradução e Interpretação
1813	Para despertar o interesse de um(a) professor(a) da FTI em acompanhar o(a)
1814	candidato(a), enviar ao Conselheiro acadêmico Olivier Demissy-
1815	Cazeilles um projeto preliminar de uma a três páginas, bem como um
1816	curriculum vitae especificando a menção pretendida (tradutologia,
1817	processamento informático multilíngue, interpretação de conferência,
1821	gestão da comunicação multilíngue) e descrever de maneira
1822	sucinta o objetivo da pesquisa.
1823	Se o projeto preliminar corresponder aos interesses de pesquisa
1824	de um(a) professor(a), o Conselheiro acadêmico o transmite a ele(a). Se
1825	o(a) professor(a) se declarar interessado(a) no projeto, o candidato
1826	ou a candidata poderá, com o apoio da professora ou do
1827	professor, iniciar as providências oficiais para apresentar
1828	sua candidatura ao Colégio de Professores.
1829	Enviar ao Decanato um dossiê de candidatura contendo os
1830	seguintes documentos:
1831	Curriculum vitae detalhado em francês ou inglês (datado
1832	e assinado);
1833	Carta de motivação em francês ou inglês;
