1341	 (ver parte 5) deve ter sido seguido dentro dos
1342	prazos (ver parte 7). Se a formação exigir um
1343	(ver parte 6), ele também deve ter sido seguido dentro dos prazos.
1344	Para os doutorados e os mestrados universitários de estudos avançados
1345	(MAS) de formação aprofundada, o nível de exigência de francês
1346	exigido deve ser verificado junto à faculdade/centro/instituto.
1350	Condições específicas
1352	Faculdade de Medicina
1354	Medicina humana
1355	As candidatas e os candidatos ao bacharelado universitário (bachelor) ou ao
1356	mestrado universitário (master) devem atender às condições
1357	específicas de admissão descritas nos artigos 10 e 12 do
1358	Regulamento de estudos
1359	aplicável ao Bachelor e ao Master em Medicina humana
1361	Medicina dentária
1362	específicas de admissão descritas nos artigos 10 e 12 do
1363	Regulamento de estudos
1364	aplicável ao Bachelor e ao Master em Medicina dentária
1366	Faculdade de Tradução e Interpretação
1367	Além das condições de matrícula, as candidatas e os candidatos aos
1368	Bacharelado universitário em comunicação multilíngue, Mestrado
1369	universitário em tradução e Mestrado universitário em interpretação de
1370	conferência devem ter sido aprovados no exame de admissão da formação pretendida.
1371	A admissão no
1372	Bacharelado universitário (bachelor) em
1373	comunicação multilíngue
1374	 está sujeita a condições de matrícula
1375	específicas:
1376	para os titulares de um diploma de conclusão do ensino secundário
1377	superior de um país que tenha assinado ou ratificado a Convenção de Lisboa
1378	ou de um Bacharelado Internacional ou Europeu:
1380	diploma cujo título conste na lista dos
1381	diplomas
1382	reconhecidos pela UNIGE
1383	 (ver parte 1.1.3);
1384	a média/nota/menção, se exigida, é atingida;
1385	nenhuma restrição quanto à série do diploma (se
1386	pertinente) e sem necessidade de atender ao caráter de
1387	 (ver parte 9.1) nem às exigências
1388	complementares (ver parte 1.1.3).
1389	superior de um país que não tenha assinado ou ratificado a Convenção de
1390	Lisboa:
1391	 (ver parte 1.1.3) desde que
1392	contenha no mínimo 4 disciplinas em 6 para cumprir o critério
1393	 (ver parte 9.1);
1394	a média/nota/menção, se exigida, é atingida.
1395	Além disso, a aprovação nos exames de admissão da faculdade substitui
1396	(se exigida) a exigência do Exame complementar das escolas superiores
1397	suíças (ECUS) e a de fornecer um atestado de admissão, no
1398	curso pretendido, de uma universidade reconhecida pela UNIGE no país onde o título
1399	de ensino secundário superior foi obtido.
1400	A matrícula segundo essas condições é válida apenas para esse
1401	programa, sem possibilidade de mudança de orientação. Se a candidata ou o
1402	candidato desejar se candidatar a outra formação, as condições gerais
1403	de matrícula (ver parte 1.1.3) deverão ser cumpridas.
1406	5 Procedimento de solicitação de matrícula
1407	O procedimento de solicitação de matrícula em formação de base (ou seja, em bacharelado universitário, mestrado universitário, certificado complementar ou complemento de estudos) e em formação aprofundada (ou seja, em doutorado, certificado de especialização ou mestrado universitário de estudos avançados de formação aprofundada) é realizado on-line no
1408	Portal de Candidatura UNIGE
1410	 e destina-se a:
1411	novos/novas estudantes da UNIGE;
1412	estudantes atuais da UNIGE (pedido de mudança de
1413	faculdade ou inscrição em segunda faculdade);
1414	ex-estudantes da UNIGE (pedido de rematrícula
1415	).
1416	A plataforma on-line permite realizar todos os trâmites de
1417	matrícula na UNIGE e de admissão na formação pretendida para as
1418	formações de base e aprofundadas.
1419	Acessar o
1420	site da UNIGE
1422	Definir seu perfil com a ajuda dos filtros e tomar conhecimento das
1423	condições, prazos de inscrição e documentos a fornecer para
1424	apresentar uma candidatura.
1425	Clicar em «Je m'inscris» (Inscrever-se).
1426	Criar uma conta SWITCH edu-ID ou conectar-se, se já tiver
1427	uma conta, para acessar o Portal de Candidatura UNIGE.
1428	Preencher as informações pessoais.
1429	Criar uma candidatura:
1430	Selecionar e validar a formação pretendida com a ajuda dos
1431	menus suspensos.
1432	Preencher e validar as informações pessoais.
1433	Preencher e validar as informações complementares.
1436	Preencher e validar os estudos secundários.
1437	Preencher e validar os estudos universitários, se
1438	aplicável. Qualquer estudo universitário anterior não
1439	declarado, seja abandonado, em curso ou concluído, na
1440	Suíça ou no exterior, que venha a ser descoberto
1441	posteriormente, pode acarretar a anulação da matrícula ou até
1442	uma exclusão da UNIGE.
1443	Preencher e validar o certificado de francês, se exigido.
1444	Preencher e validar os dados específicos da
1445	candidatura, se exigido.
1446	Carregar todos os documentos exigidos.
1447	Pagar a taxa de inscrição de CHF 65,-, se exigida
1448	(Artigo 11 do
1449	Regulamento interno relativo às taxas
1450	universitárias e aos emolumentos
1452	Enviar a candidatura dentro do prazo estabelecido.
1453	Acompanhar regularmente o status da candidatura conectando-se
1454	ao Portal de Candidatura UNIGE e verificar os e-mails (incluindo
1455	spams).
1456	Em caso de interesse por várias formações, é possível criar e
1457	apresentar várias candidaturas (uma candidatura por formação pretendida)
1458	dentro dos prazos estabelecidos.
1459	Cabe ao candidato ou à candidata provar que cumpre
1460	as condições exigidas, fornecendo dentro dos prazos os documentos
1461	exigidos.
1462	As informações e documentos fornecidos devem estar completos e
1463	corretos no momento do envio da candidatura on-line. Enquanto a etapa «Sou-
1464	mettre ma candidature» não for concluída, a candidatura fica
1465	registrada como rascunho e pode ser modificada. Uma vez enviada a
1466	candidatura, não é mais possível modificar os dados inseridos ou os
1467	documentos carregados, inclusive em caso de nova candidatura para uma
1469	outra formação. Qualquer candidatura cujo envio não seja concluído dentro do prazo estabelecido ou que seja enviada on-line após o prazo aplicável será declarada inadmissível.
1471	Documentos a fornecer para uma matrícula em bacharelado universitário (lista exaustiva):
1472	Uma cópia do documento de identidade (frente/verso) ou da página dos
1473	dados pessoais do passaporte.
1474	Uma cópia da autorização de residência suíça, se o(a) candidato(a)
1475	possuir uma.
1476	As cópias de todos os históricos escolares
1477	oficiais
1478	 dos três (ou
1479	quatro, conforme o país
1481	) últimos anos do ensino secundário
1482	superior obtidos no momento da candidatura (mesmo em caso
1483	de abandono ou reprovação), na língua original.
1484	Se os históricos escolares do ano letivo em curso não
1485	estiverem (ainda) disponíveis: um certificado de
1486	escolaridade/atestado de matrícula
1487	oficial
1488	 na língua
1489	original.
1490	Para o
1492	 francês, além dos demais
1493	documentos exigidos: um atestado
1494	oficial
1495	 indicando
1496	as especialidades cursadas na première e na terminale.
1498	, são exigidos os históricos
1499	apenas dos dois últimos anos.
1500	Uma cópia do diploma de conclusão do ensino secundário superior na
1501	língua original, acompanhada de uma cópia do histórico escolar
1502	final oficial, se existir, na língua original.
1503	Um atestado de admissão no curso pretendido na UNIGE, na
1504	língua original, de uma universidade e um programa reconhecidos pela
1505	UNIGE, no país onde o título secundário foi obtido,
1506	unicamente se o documento for exigido por nossas condições de
1507	matrícula.
1509	 Em caso de candidaturas em vários programas, é exigido um atestado de admissão em uma universidade e um programa reconhecidos pela UNIGE, no país onde o título secundário foi obtido, para cada curso pretendido.
1510	 Ver
1511	, ponto 10.1
1512	Uma tradução oficial de cada documento não redigido em
1513	francês, alemão, italiano ou inglês é exigida além dos
1514	documentos na língua original.
1515	Uma cópia de um diploma de francês que comprove o nível B2
1516	mínimo, se o(a) candidato(a) possuir um. Se for o caso, isso
1517	poderia eventualmente dispensá-lo(a) do exame de francês
1518	da UNIGE, caso esteja sujeito(a) a ele.
1519	Além disso, em caso de estudos universitários iniciados, concluídos ou não:
1520	Uma cópia de todos os históricos escolares universitários
1521	obtidos até o momento (mesmo em caso de abandono ou reprovação) na língua
1522	original.
1523	Se os históricos escolares do ano letivo em curso
1524	não estiverem (ainda) disponíveis: um atestado de
1525	 na língua original.
1527	Uma cópia do comprovante de aprovação do diploma, se o diploma
1528	ainda não tiver sido emitido.
1529	Uma cópia do(s) diploma(s) universitário(s) obtido(s) na língua
1530	Um atestado de cancelamento de matrícula (e não a carta de
1531	cancelamento) para os estudantes que frequentaram uma escola superior suíça
1532	(UNI, HES, HEM, HEP, EPF/ETH). Para todo(a) candidato(a) com
1533	estudos em curso, o atestado de cancelamento de matrícula deverá ser fornecido
1534	o mais tardar no momento da confirmação da matrícula.
1535	francês, alemão, italiano ou inglês é exigida além dos
1537	Documentos a fornecer para uma matrícula em mestrado universitário, doutorado, certificado de especialização e em mestrado universitário de estudos avançados em formação aprofundada (lista exaustiva):
1538	Uma cópia de todos os históricos escolares universitários
1539	Candidatura aceita
1540	Ler o e-mail «Décision sur votre candida-
