2289	base em sua nacionalidade ou em um diploma de conclusão do ensino secundário
2290	 O diploma deve ter sido obtido nos 4 anos anteriores ao início do ano letivo pretendido (= segunda-feira da semana 8 para o semestre de primavera ou segunda-feira da semana 38 para o semestre de outono).
2291	superior suíço ou liechtensteiniano cuja língua de ensino
2292	oficial não seja o francês devem prestar um teste de classificação de caráter
2293	indicativo (gratuito).
2295	Formações que não exigem o requisito de francês
2296	As candidatas e os candidatos às formações listadas a seguir não estão
2297	sujeitos ao exame de francês. Em caso de admissão no programa
2298	pretendido, poderão começar seus estudos na formação
2299	pretendida, sem possibilidade de mudança de orientação. Para os doutorados e os
2300	mestrados universitários de estudos avançados (MAS) de formação
2301	aprofundada, o nível de exigência solicitado deve ser verificado junto à
2302	faculdade/centro/instituto.
2304	Todos os mestrados universitários oferecidos por esta faculdade
2305	Certificado de especialização em avaliação e gestão de riscos
2306	geológicos e riscos relacionados ao clima (CERG-C)
2309	Faculdade de Letras
2310	Todos os certificados de especialização oferecidos por esta faculdade.
2313	Mestrado universitário em economia política do capitalismo
2314	Mestrado universitário em inovação, desenvolvimento humano e
2315	sustentabilidade (MIHDS)
2316	Mestrado universitário em ciência política
2317	Mestrado universitário em sociedades sustentáveis e mudança social
2318	Certificado complementar em geomática
2320	Certificado complementar em estatística aplicada
2322	Certificado complementar de estudos ecumênicos
2323	MAS em estudos ecumênicos
2324	Todos os certificados de especialização oferecidos por esta faculdade
2326	Faculdade de Psicologia e Ciências da Educação
2328	Mestrado universitário em saúde global
2329	Mestrado universitário em estudos globais
2331	Instituto universitário de formação de docentes
2332	Mestrado universitário disciplinar em ensino secundário
2333	Mestrado universitário bidisciplinar em ensino secundário
2334	Certificado de especialização em didática de uma disciplina
2335	adicional de ensino (CSDS)
2337	Mestrado universitário em ciências do meio ambiente
2340	Definições / Explicações
2342	Definição do caráter de formação geral
2343	De maneira geral, o certificado estrangeiro de ensino secundário
2344	superior deve ser equivalente, no essencial, em disciplinas, em horas e
2345	em duração da educação escolar, a uma maturidade ginasial/federal
2346	suíça. Para determinar essa equivalência, a UNIGE baseia-se, em especial,
2347	na Convenção do Conselho da Europa e da UNESCO, n.º 165 («Con-
2348	venção de Lisboa»), as Recomendações para a avaliação dos
2349	certificados de conclusão do ensino secundário estrangeiros, bem como nos trabalhos da
2350	Comissão de admissão e de equivalências da
2351	 (anteriormente
2352	CRUS).
2353	Assim, o diploma estrangeiro deve:
2354	de estudos secundários ou ginasiais;
2355	ter sido obtido ao longo de uma formação não abreviada,
2356	geralmente realizada em uma escola;
2357	ter sido emitido pelo Estado ou, eventualmente, por uma instituição
2358	reconhecida pelo Estado que a autorizou a emitir esse tipo de diploma;
2359	ter um caráter de formação geral.
2360	Um diploma de ensino secundário superior é considerado de formação
2361	geral se versar sobre seis disciplinas de ensino cursadas, em princípio,
2362	durante cada um dos três (ou quatro, conforme o país
2364	) últimos anos
2365	de ensino secundário superior, segundo a lista a seguir:
2366	 Refere-se a: Haiti, Islândia, Itália, Luxemburgo, Macedônia do Norte, Montenegro, República Tcheca, San Marino, Eslováquia, Eslovênia, Tunísia e Quebec
2367	1. primeira língua;
2368	2. segunda língua;
2369	3. matemática;
2370	4. ciências naturais (biologia, química ou física)
2371	5. ciências humanas e sociais (geografia, história,
2372	economia/direito)
2373	6. escolha livre: uma disciplina entre as disciplinas 2, 4 ou 5, ou a
2374	informática, ou a filosofia (a informática e a filosofia
2375	podem ser escolhidas apenas como 6
2376	 disciplina).
2377	Em certos casos, a fim de garantir uma melhor equivalência, a UNIGE
2378	pode estabelecer exigências complementares, além da obtenção do
2379	diploma, de um curso específico do diploma, ou do caráter de formação
2380	geral do diploma. Essas exigências podem ser:
2381	a obtenção de uma média específica e/ou de uma menção. Se o
2382	últimos anos do ensino secundário superior;
2383	a obtenção de um atestado de admissão, no curso pretendido,
2384	universidade e um programa reconhecidos pela UNIGE
2385	parte 9.5) no país de emissão do título secundário. Somente um
2386	atestado com uma admissão para o mesmo ano de
2387	candidatura que na UNIGE é aceito. Um atestado para estudos
2388	a distância não pode ser considerado;
2389	a aprovação de dois anos de estudos universitários (
2390	ver parte
2391	) em uma universidade e um programa reconhecidos pela
2392	UNIGE em um país que tenha assinado ou ratificado a Convenção de
2393	Lisboa;
2394	a aprovação no
2395	Exame complementar das universidades suíças
2397	exame de francês
2398	 organizado pela UNIGE (ver
2400	Além disso, poderá ser solicitado ao(à) candidato(a) estrangeiro(a) apresentar a prova de que não foi expulso(a) de outra universidade ou escola superior em decorrência de reprovação em exames ou por qualquer outra razão. Em todos os casos, cabe ao(à) candidato(a) fornecer a prova de que cumpre as condições de matrícula da UNIGE.
2403	Exame complementar das escolas superiores suíças – ECUS
2404	O Exame complementar das escolas superiores suíças – ECUS refere-se
2405	ao(à) candidato(a) que se candidata a um bacharelado universitário (bachelor) ou ao
2406	Diploma de estudos de francês língua estrangeira (DEFLE) e titular de um
2407	diploma de ensino secundário superior que não é reconhecido pela
2408	UNIGE como equivalente a um diploma de maturidade suíça. Esse exame
2409	é organizado em conjunto pelas escolas superiores suíças.
2410	A aprovação no ECUS condiciona o ingresso na UNIGE. Uma segunda reprovação
